timestamp,binance_algousdt,humbleswap_algousdc,humbleswap_algogousd,pact_algousdc,pact_algousdt,tinyman_algousdc,tinyman_algousdt
1674694149.84,0.24575,0.2451717556540756,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694155.73,0.24585,0.2451717556540756,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694159.31,0.24595,0.2451717556540756,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694165.43,0.24595,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694174.30,0.24565,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694181.60,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694189.90,0.24565,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694193.58,0.24565,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694197.09,0.24565,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694203.19,0.24565,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694208.46,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694212.27,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694223.37,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694230.22,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694233.86,0.24545,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694238.50,0.24545,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694242.13,0.24545,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694245.68,0.24535,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694248.07,0.24535,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694264.79,0.24515,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694268.50,0.24515,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694272.15,0.24525,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694279.40,0.24545,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694283.07,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694290.45,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694294.07,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694296.86,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694301.61,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474284501934707,0.24906814028185406
1674694309.71,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694312.09,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694316.89,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694320.54,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694331.25,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694334.80,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694338.32,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694343.15,0.24565,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694350.72,0.24575,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694354.34,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694361.45,0.24565,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694365.10,0.24565,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694367.48,0.24565,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694372.21,0.24575,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694380.58,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694383.00,0.24545,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694387.83,0.24535,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694391.42,0.24535,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694396.22,0.24515,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694397.48,0.24495,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694402.63,0.24505,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694417.49,0.24515,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694426.01,0.24515,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694428.47,0.24515,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694432.97,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694436.64,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694444.30,0.24535,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694451.38,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694463.30,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694469.40,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694474.33,0.24555,0.2452508205288513,0.2448620844881125,0.24504287134942324,0.2365567269849801,0.24474371725951083,0.24906814028185406
1674694478.00,0.24555,0.2452508205288513,0.2448620844881125,0.24496603574757556,0.2365567269849801,0.2446886674848923,0.24906814028185406
1674694482.73,0.24555,0.2452508205288513,0.2448620844881125,0.24494065330492978,0.2365567269849801,0.2446886674848923,0.24906814028185406
1674694486.12,0.24555,0.2452508205288513,0.2448620844881125,0.24491232464211088,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694489.87,0.24565,0.2452508205288513,0.2448620844881125,0.24491232464211088,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694492.24,0.24565,0.2452508205288513,0.2448620844881125,0.24491232464211088,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694500.74,0.24575,0.2452508205288513,0.2448620844881125,0.24491232464211088,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694504.35,0.24575,0.2452508205288513,0.2448620844881125,0.24491232464211088,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694508.12,0.24575,0.2452508205288513,0.2448620844881125,0.24491232464211088,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694515.87,0.24555,0.2452508205288513,0.2448620844881125,0.24491232464211088,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694518.30,0.24555,0.2452508205288513,0.2448620844881125,0.24491232464211088,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694524.08,0.24555,0.2452508205288513,0.2448620844881125,0.24491232464211088,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694527.75,0.24585,0.2452508205288513,0.2448620844881125,0.24491232464211088,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694531.43,0.24565,0.2452508205288513,0.2448620844881125,0.24491232464211088,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694535.08,0.24565,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694538.77,0.24565,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694542.66,0.24565,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694546.28,0.24555,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694553.56,0.24555,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694560.54,0.24555,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694564.18,0.24555,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694570.24,0.24555,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694579.95,0.24565,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694583.53,0.24575,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694599.60,0.24595,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694603.18,0.24595,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694606.79,0.24585,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694610.47,0.24575,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694614.17,0.24575,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694621.48,0.24575,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694625.13,0.24575,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694632.55,0.24575,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694636.07,0.24575,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694643.05,0.24575,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.2446697571522358,0.24906814028185406
1674694647.98,0.24575,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.24482608027457672,0.24906814028185406
1674694651.67,0.24575,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.24482608027457672,0.24906814028185406
1674694655.34,0.24575,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.24482608027457672,0.24906814028185406
1674694659.98,0.24575,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.24482608027457672,0.24906814028185406
1674694663.37,0.24575,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.24482608027457672,0.24906814028185406
1674694667.05,0.24575,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.24482608027457672,0.24906814028185406
1674694673.02,0.24585,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.24482608027457672,0.24906814028185406
1674694679.14,0.24595,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.24482608027457672,0.24906814028185406
1674694693.89,0.24605,0.2452508205288513,0.2448620844881125,0.24505429730063485,0.2365567269849801,0.24482608027457672,0.24906814028185406
1674694697.53,0.24615,0.2452508205288513,0.2448620844881125,0.24510336336894373,0.2365567269849801,0.24482608027457672,0.24906814028185406
1674694701.20,0.24615,0.24532993017374835,0.2448620844881125,0.2452455068724252,0.2365567269849801,0.24482608027457672,0.24906814028185406
1674694709.32,0.24605,0.2454882838353352,0.2448620844881125,0.2454369449278775,0.2365567269849801,0.24503025475898443,0.24963764501588817
1674694715.23,0.24605,0.2454882838353352,0.2448620844881125,0.2454369449278775,0.2365567269849801,0.24503025475898443,0.24963764501588817
1674694718.87,0.24605,0.2454882838353352,0.2448620844881125,0.2454369449278775,0.2365567269849801,0.24503025475898443,0.24963764501588817
1674694727.43,0.24605,0.2454882838353352,0.2448620844881125,0.2454369449278775,0.2365567269849801,0.24503025475898443,0.24963764501588817
1674694732.09,0.24605,0.2454882838353352,0.2448620844881125,0.2454369449278775,0.2365567269849801,0.24503025475898443,0.24963764501588817
1674694735.71,0.24605,0.2454882838353352,0.2448620844881125,0.2454369449278775,0.2365567269849801,0.24503025475898443,0.24963764501588817
1674694742.87,0.24605,0.2454882838353352,0.2448620844881125,0.2454369449278775,0.2365567269849801,0.24503025475898443,0.24963764501588817
1674694746.43,0.24605,0.2454882838353352,0.2448620844881125,0.2454369449278775,0.2365567269849801,0.24503025475898443,0.24963764501588817
1674694750.14,0.24595,0.2454882838353352,0.2448620844881125,0.2454369449278775,0.2365567269849801,0.24503025475898443,0.24963764501588817
1674694758.38,0.24605,0.2454882838353352,0.2448620844881125,0.2454369449278775,0.2365567269849801,0.24503025475898443,0.24963764501588817
1674694765.43,0.24605,0.2454882838353352,0.2448620844881125,0.2454369449278775,0.2365567269849801,0.24503025475898443,0.24963764501588817
1674694769.14,0.24605,0.2454882838353352,0.2448620844881125,0.2454369449278775,0.2365567269849801,0.24503025475898443,0.24963764501588817
1674694771.57,0.24605,0.2454882838353352,0.2448620844881125,0.2454369449278775,0.2365567269849801,0.24503025475898443,0.24963764501588817
